productId,machineId,temp,weather_condition_id,isholiday,daysoff,year,month,day,week_day,avail0,avail1,avail2,stdv,sales
0.7419354838709677,1.0,0.189254859611232,0.992063492063492,1,0.06976744186046512,0,0.8181818181818182,0.9999999999999999,0.3333333333333333,1.0,0.5,0.5,0,3
0.03225806451612903,1.0,0.189254859611232,0.992063492063492,1,0.06976744186046512,0,0.8181818181818182,0.9999999999999999,0.3333333333333333,1.0,1.0,1.0,4,26
0.25806451612903225,1.0,0.189254859611232,0.992063492063492,1,0.06976744186046512,0,0.8181818181818182,0.9999999999999999,0.3333333333333333,1.0,0.67,0.5,1,5
0.3548387096774194,1.0,0.189254859611232,0.992063492063492,1,0.06976744186046512,0,0.8181818181818182,0.9999999999999999,0.3333333333333333,0.8300000000000001,1.0,0.67,2,8
0.4193548387096774,1.0,0.189254859611232,0.992063492063492,1,0.06976744186046512,0,0.8181818181818182,0.9999999999999999,0.3333333333333333,0.8300000000000001,1.0,1.0,3,9
0.4838709677419355,1.0,0.189254859611232,0.992063492063492,1,0.06976744186046512,0,0.8181818181818182,0.9999999999999999,0.3333333333333333,0.67,0.5,1.0,3,13
0.6129032258064516,1.0,0.189254859611232,0.992063492063492,1,0.06976744186046512,0,0.8181818181818182,0.9999999999999999,0.3333333333333333,1.0,1.0,1.0,1,4
0.7096774193548387,1.0,0.189254859611232,0.992063492063492,1,0.06976744186046512,0,0.8181818181818182,0.9999999999999999,0.3333333333333333,1.0,0.8300000000000001,0.5,2,7
0.0,0.5,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,0.67,1.0,1.0,2,6
0.3548387096774194,0.5,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,0.67,1.0,1,5
0.4838709677419355,0.5,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,1.0,1.0,2,14
0.0,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,1.0,1.0,1,4
0.03225806451612903,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,1.0,1.0,5,24
0.25806451612903225,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,0.67,0.5,1.0,1,5
0.3548387096774194,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,0.67,1.0,1,12
0.7096774193548387,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,0.8300000000000001,0.5,1.0,2,7
0.0,0.5,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,0.67,1.0,1.0,2,6
0.3548387096774194,0.5,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,0.67,1.0,1,5
0.4838709677419355,0.5,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,1.0,1.0,2,14
0.0,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,1.0,1.0,1,4
0.03225806451612903,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,1.0,1.0,5,24
0.25806451612903225,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,0.67,0.5,1.0,1,5
0.3548387096774194,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,1.0,0.67,1.0,1,12
0.7096774193548387,1.0,0.38093952483801274,0.992063492063492,1,0.046511627906976744,0,0.9090909090909091,0.0,0.5,0.8300000000000001,0.5,1.0,2,7
0.03225806451612903,0.5,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,1.0,1.0,1.0,1,7
0.25806451612903225,0.5,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.5,1.0,0.67,1,4
0.29032258064516125,0.5,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.5,0.67,1.0,1,4
0.3548387096774194,0.5,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.67,1.0,1.0,1,7
0.4838709677419355,0.5,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,1.0,1.0,1.0,2,14
0.6129032258064516,0.5,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.5,0.67,0.8300000000000001,0,3
0.7096774193548387,0.5,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.5,1.0,1.0,1,4
0.0,1.0,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,1.0,1.0,1.0,1,4
0.03225806451612903,1.0,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,1.0,1.0,1.0,3,13
0.7741935483870968,1.0,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,1.0,1.0,1.0,1,4
0.25806451612903225,1.0,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.5,1.0,0.33,1,4
0.3548387096774194,1.0,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.67,1.0,0.67,2,9
0.4838709677419355,1.0,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.5,1.0,1.0,3,14
0.7096774193548387,1.0,0.49568034557235396,0.992063492063492,1,0.023255813953488372,0,0.9090909090909091,0.03333333333333333,0.6666666666666666,0.5,1.0,1.0,2,7
0.03225806451612903,0.5,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,1.0,0,9
0.25806451612903225,0.5,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,0.67,1.0,1,4
0.3548387096774194,0.5,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,0.67,1,6
0.4838709677419355,0.5,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,1.0,2,13
0.7096774193548387,0.5,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,0.8300000000000001,1,5
0.0,1.0,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,1.0,0,3
0.03225806451612903,1.0,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,1.0,1,9
0.25806451612903225,1.0,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,0.33,0.5,1,4
0.29032258064516125,1.0,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,0.5,1,5
0.4193548387096774,1.0,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,1.0,3,8
0.4838709677419355,1.0,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,1.0,1,18
0.6129032258064516,1.0,0.4230561555075596,0.9999999999999999,1,0.0,0,0.9090909090909091,0.06666666666666668,0.8333333333333333,1.0,1.0,0.8300000000000001,1,5
0.03225806451612903,0.5,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,1.0,1.0,1,7
0.25806451612903225,0.5,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,0.67,1.0,0.67,1,5
0.29032258064516125,0.5,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,0.67,1.0,0.17,1,4
0.4193548387096774,0.5,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,1.0,1.0,1,5
0.4838709677419355,0.5,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,1.0,1.0,1,11
0.6129032258064516,0.5,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,0.67,0.8300000000000001,0.17,0,3
0.7096774193548387,0.5,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,0.8300000000000001,1.0,1,5
0.7419354838709677,1.0,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,0.5,0.5,0.67,1,4
0.03225806451612903,1.0,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,1.0,1.0,1,8
0.29032258064516125,1.0,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,0.5,0.33,1,5
0.3548387096774194,1.0,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,0.67,0.67,2,11
0.4193548387096774,1.0,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,1.0,1.0,0,3
0.4838709677419355,1.0,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,1.0,1.0,1,18
0.6129032258064516,1.0,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,0.8300000000000001,0.5,1,5
0.7096774193548387,1.0,0.4886609071274304,0.7956349206349206,0,0.0,0,0.9090909090909091,0.1,1.0,1.0,1.0,0.67,2,7
0.03225806451612903,0.5,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,1.0,1.0,1.0,1,5
0.3548387096774194,0.5,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,1.0,0.67,0.17,2,9
0.4838709677419355,0.5,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,1.0,1.0,1.0,2,9
0.7096774193548387,0.5,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,0.8300000000000001,1.0,0.67,1,4
0.0,1.0,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,1.0,1.0,1.0,0,3
0.03225806451612903,1.0,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,1.0,1.0,1.0,1,8
0.06451612903225806,1.0,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,0.33,1.0,1.0,1,4
0.25806451612903225,1.0,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,0.33,0.5,0.5,0,3
0.29032258064516125,1.0,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,0.5,0.33,1.0,1,4
0.4838709677419355,1.0,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,1.0,1.0,1.0,1,21
0.6129032258064516,1.0,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,0.8300000000000001,0.5,0.67,1,6
0.7096774193548387,1.0,0.4678725701943858,0.8749999999999999,0,0.0,0,0.9090909090909091,0.13333333333333333,0.0,1.0,0.67,0.8300000000000001,2,6
0.03225806451612903,0.5,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,1.0,1.0,3,8
0.06451612903225806,0.5,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,1.0,1.0,1,4
0.29032258064516125,0.5,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,0.17,0.67,1,5
0.3548387096774194,0.5,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,0.67,0.17,0.67,2,8
0.4838709677419355,0.5,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,1.0,1.0,2,10
0.5483870967741935,0.5,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,0.17,0.5,0.5,1,4
0.7096774193548387,0.5,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,0.67,1.0,0,3
0.0,1.0,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,1.0,0.5,0,3
0.03225806451612903,1.0,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,1.0,1.0,1,8
0.4193548387096774,1.0,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,1.0,1.0,2,6
1.0,1.0,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,0.33,0.67,1,4
0.4838709677419355,1.0,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,1.0,1.0,1,23
0.5483870967741935,1.0,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,0.17,1.0,1,4
0.6129032258064516,1.0,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,0.5,0.67,1.0,1,5
0.6451612903225806,1.0,0.25107991360691173,0.992063492063492,0,0.0,0,0.9090909090909091,0.16666666666666669,0.16666666666666666,1.0,1.0,1.0,1,7
0.8709677419354839,0.5,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,0.67,0.17,0.67,0,3
0.6774193548387096,0.5,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,0.67,0.5,0.67,1,4
0.7096774193548387,0.5,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,0.67,1.0,0.67,0,3
0.03225806451612903,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,1.0,1.0,1.0,1,9
0.06451612903225806,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,1.0,1.0,1.0,1,4
0.9354838709677419,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,1.0,1.0,1.0,2,7
0.967741935483871,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,1.0,1.0,1.0,0,3
0.4193548387096774,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,1.0,1.0,1.0,2,7
0.4838709677419355,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,1.0,1.0,1.0,2,21
0.5483870967741935,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,0.17,1.0,1.0,1,4
0.6451612903225806,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,1.0,1.0,1.0,1,7
0.8709677419354839,1.0,0.47219222462203003,0.8749999999999999,0,0.0,0,0.9090909090909091,0.2,0.3333333333333333,0.8300000000000001,1.0,0.5,0,3
0.4838709677419355,0.5,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,1.0,1.0,1.0,2,7
0.0,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,1.0,0.5,1.0,1,4
0.7419354838709677,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,0.5,0.67,0.5,1,4
0.03225806451612903,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,1.0,1.0,1.0,1,11
0.06451612903225806,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,1.0,1.0,1.0,1,4
0.9354838709677419,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,1.0,1.0,1.0,2,7
0.3548387096774194,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,0.67,0.67,1.0,2,7
0.4193548387096774,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,1.0,1.0,1.0,1,10
1.0,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,0.33,0.67,1.0,1,4
0.4838709677419355,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,1.0,1.0,1.0,3,16
0.6774193548387096,1.0,0.38741900647948224,0.8749999999999999,0,0.0,0,0.9090909090909091,0.23333333333333334,0.5,0.17,0.5,1.0,1,5
0.7741935483870968,0.5,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.5,1.0,1.0,0,3
0.3548387096774194,0.5,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.17,0.67,0.5,2,8
0.4193548387096774,0.5,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,1.0,0,3
0.4838709677419355,0.5,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,1.0,2,8
0.6774193548387096,0.5,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.5,0.67,0.67,1,4
0.0,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.5,1.0,1.0,1,4
0.7419354838709677,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.67,0.5,1.0,1,4
0.03225806451612903,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,1.0,1,13
0.06451612903225806,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,1.0,1,5
0.7741935483870968,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,1.0,1,4
0.9354838709677419,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,1.0,0,3
0.29032258064516125,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.33,1.0,1.0,1,5
0.3548387096774194,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.67,1.0,1.0,2,7
0.4193548387096774,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,0.67,1,8
1.0,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.67,1.0,1.0,1,4
0.4838709677419355,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,1.0,1,12
0.6129032258064516,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.67,1.0,0.8300000000000001,1,6
0.6451612903225806,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,1.0,1.0,0.8300000000000001,3,12
0.6774193548387096,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.5,1.0,1.0,1,5
0.7096774193548387,1.0,0.4400647948164149,0.7956349206349206,0,0.0,0,0.9090909090909091,0.26666666666666666,0.6666666666666666,0.67,0.8300000000000001,0.8300000000000001,1,5
0.06451612903225806,0.5,0.4238660907127443,0.7956349206349206,0,0.0,0,0.9090909090909091,0.3,0.8333333333333333,1.0,1.0,1.0,1,4
0.6774193548387096,0.5,0.4238660907127443,0.7956349206349206,0,0.0,0,0.9090909090909091,0.3,0.8333333333333333,0.67,0.67,0.0,1,4
0.03225806451612903,1.0,0.4238660907127443,0.7956349206349206,0,0.0,0,0.9090909090909091,0.3,0.8333333333333333,1.0,1.0,1.0,1,15
0.06451612903225806,1.0,0.4238660907127443,0.7956349206349206,0,0.0,0,0.9090909090909091,0.3,0.8333333333333333,1.0,1.0,1.0,2,8
0.9354838709677419,1.0,0.4238660907127443,0.7956349206349206,0,0.0,0,0.9090909090909091,0.3,0.8333333333333333,1.0,1.0,1.0,1,4
0.3548387096774194,1.0,0.4238660907127443,0.7956349206349206,0,0.0,0,0.9090909090909091,0.3,0.8333333333333333,1.0,1.0,1.0,2,7
